step,loss,wallclock_s,wallclock_h,tokens_seen,bits_per_base,total_flops,smooth_5k,smooth_10k,smooth_50k
262600,2.9371,347135.25032317964,96.42645842310546,2689024000,1.0593349011487436,21088958015324160000,2.9255,2.926523383084577,2.9305227772227775
262650,2.8282,347196.4503231797,96.44345842310548,2689536000,1.0200575286605416,21092973430026240000,2.9248386138613864,2.9267069651741293,2.930447552447552
262700,2.8696,347261.25032317964,96.46145842310546,2690048000,1.0349894223337424,21096988844728320000,2.92520297029703,2.9265139303482584,2.9303922077922078
262750,2.8705,347326.0503231797,96.47945842310547,2690560000,1.0353140287179423,21101004259430400000,2.9258148514851485,2.926676119402985,2.930352347652348
262800,2.9356,347387.2503231797,96.49645842310547,2691072000,1.0587938905084102,21105019674132480000,2.9262663366336623,2.9267402985074624,2.9303885114885118
262850,2.8842,347452.0503231797,96.51445842310547,2691584000,1.040255259232987,21109035088834560000,2.9264257425742572,2.9270805970149256,2.9303063936063936
262900,2.9262,347513.25032317964,96.53145842310546,2692096000,1.0554035571623213,21113050503536640000,2.9270029702970293,2.927465174129353,2.930230969030969
262950,2.9944,347578.0503231797,96.54945842310546,2692608000,1.080001507609478,21117065918238720000,2.926083168316832,2.927178606965174,2.93023966033966
263000,2.8986,347642.8503231797,96.56745842310546,2693120000,1.0454489613801874,21121081332940800000,2.9267138613861383,2.9269746268656713,2.930160439560439
263050,2.9525,347704.0503231797,96.58445842310547,2693632000,1.0648892770561662,21125096747642880000,2.9270554455445548,2.9269303482587063,2.9302216783216783
263100,2.9632,347768.85032317974,96.60245842310549,2694144000,1.068748486290544,21129112162344960000,2.927257425742574,2.9267019900497515,2.9301997002997
263150,2.8604,347830.0503231797,96.61945842310547,2694656000,1.0316712237396977,21133127577047040000,2.927081188118812,2.9271258706467664,2.9301998001998
263200,2.823,347894.8503231797,96.63745842310547,2695168000,1.0181820251073859,21137142991749120000,2.926773267326733,2.92749552238806,2.9301450549450547
263250,2.9038,347959.65032317967,96.65545842310546,2695680000,1.047324464933343,21141158406451200000,2.9267306930693064,2.927612935323383,2.9301245754245757
263300,2.9548,348020.85032317974,96.67245842310548,2696192000,1.0657188267046773,21145173821153280000,2.927250495049505,2.927221393034826,2.9300834165834164
263350,3.0056,348085.65032317967,96.69045842310547,2696704000,1.084041053723967,21149189235855360000,2.927443564356435,2.927787562189055,2.9299760239760237
263400,2.8441,348150.4503231797,96.70845842310547,2697216000,1.0257922414480753,21153204650557440000,2.929113861386138,2.9282402985074625,2.930011088911089
263450,2.9295,348211.65032317967,96.72545842310547,2697728000,1.0565937805710546,21157220065259520000,2.929270297029703,2.9285746268656716,2.929901098901099
263500,2.922,348276.4503231797,96.74345842310548,2698240000,1.0538887273693878,21161235479961600000,2.929065346534653,2.927844278606965,2.92982017982018
263550,2.8255,348337.65032317967,96.76045842310546,2698752000,1.0190837095079415,21165250894663680000,2.9281168316831683,2.927926865671642,2.9299159840159836
263600,2.9542,348402.4503231797,96.77845842310548,2699264000,1.065502422448544,21169266309365760000,2.9280108910891087,2.927667661691542,2.9298704295704296
263650,2.8974,348467.25032317964,96.79645842310546,2699776000,1.0450161528679207,21173281724067840000,2.9278683168316832,2.927965174129353,2.9297899100899096
263700,2.8879,348528.4503231797,96.81345842310547,2700288000,1.0415897521458095,21177297138769920000,2.929485148514851,2.9279034825870647,2.929849350649351
263750,2.9483,348593.2503231797,96.83145842310547,2700800000,1.0633744472632327,21181312553472000000,2.9282702970297034,2.928078606965174,2.929826073926074
263800,2.9867,348658.0503231797,96.84945842310547,2701312000,1.0772243196557667,21185327968174080000,2.9281742574257423,2.927741791044776,2.9298019980019974
263850,3.0058,348719.25032317964,96.86645842310546,2701824000,1.0841131884760116,21189343382876160000,2.927252475247525,2.928101492537313,2.9297932067932067
263900,2.8899,348784.0503231797,96.88445842310547,2702336000,1.042311099666254,21193358797578240000,2.9277099009900995,2.9282432835820895,2.9298296703296702
263950,2.9209,348848.8503231797,96.90245842310547,2702848000,1.0534919862331433,21197374212280320000,2.9277623762376237,2.9285273631840796,2.929870829170829
264000,2.8643,348910.0503231797,96.91945842310547,2703360000,1.0330778514045644,21201389626982400000,2.928626732673267,2.9284990049751247,2.9297946053946053
264050,2.9261,348989.2503231797,96.94145842310547,2703872000,1.055367489786299,21205405041684480000,2.9278930693069305,2.9287298507462687,2.929865934065934
264100,2.999,349050.4503231797,96.95845842310547,2704384000,1.0816606069065005,21209420456386560000,2.926252475247525,2.9286482587064677,2.929786313686314
264150,2.9324,349115.25032317964,96.97645842310546,2704896000,1.0576397344756991,21213435871088640000,2.9268881188118816,2.92869104477612,2.929779120879121
264200,2.9554,349180.0503231797,96.99445842310547,2705408000,1.0659352309608106,21217451285790720000,2.926588118811881,2.928781592039802,2.92971948051948
264250,2.9478,349241.2503231797,97.01145842310547,2705920000,1.0631941103831215,21221466700492800000,2.9262990099009905,2.9280054726368157,2.9297423576423576
264300,2.9857,349306.0503231797,97.02945842310547,2706432000,1.0768636458955445,21225482115194880000,2.926531683168317,2.928261194029851,2.929605094905095
264350,2.9002,349370.85032317974,97.04745842310548,2706944000,1.0460260393965428,21229497529896960000,2.926,2.928169651741294,2.9295156843156844
264400,3.0153,349432.0503231797,97.06445842310546,2707456000,1.0875395891981228,21233512944599040000,2.9252524752475244,2.927875621890547,2.929566833166833
264450,2.9278,349496.8503231797,97.08245842310546,2707968000,1.0559806351786767,21237528359301120000,2.924940594059406,2.927845273631841,2.92953966033966
264500,2.9934,349561.65032317967,97.10045842310547,2708480000,1.0796408338492558,21241543774003200000,2.9243643564356434,2.928132835820896,2.929543056943057
264550,2.8708,349626.4503231797,97.11845842310548,2708992000,1.035422230846009,21245559188705280000,2.924042574257426,2.9278313432835827,2.9294847152847154
264600,2.8626,349687.65032317967,97.13545842310546,2709504000,1.0324647060121868,21249574603407360000,2.9236950495049507,2.9273850746268653,2.9294417582417585
264650,2.9816,349752.4503231797,97.15345842310548,2710016000,1.0753848834786333,21253590018109440000,2.9237752475247527,2.927232835820896,2.929333666333666
264700,2.9229,349817.25032317964,97.17145842310546,2710528000,1.0542133337535877,21257605432811520000,2.924294059405941,2.9271840796019903,2.9293292707292706
264750,2.8969,349878.4503231797,97.18845842310547,2711040000,1.0448358159878095,21261620847513600000,2.924994059405941,2.9276721393034824,2.9293658341658344
264800,2.8952,349943.2503231797,97.20645842310547,2711552000,1.0442226705954318,21265636262215680000,2.924991089108911,2.927408457711443,2.929306493506494
264850,3.031,350008.0503231797,97.22445842310547,2712064000,1.093202167233612,21269651676917760000,2.92530099009901,2.9273925373134326,2.929292207792208
264900,2.9176,350072.85032317974,97.24245842310549,2712576000,1.05230176282441,21273667091619840000,2.9251970297029706,2.927345771144279,2.9292907092907097
264950,2.8996,350134.0503231797,97.25945842310547,2713088000,1.0458096351404096,21277682506321920000,2.924941584158416,2.9276532338308456,2.9291794205794206
265000,2.9807,350198.8503231797,97.27745842310547,2713600000,1.0750602770944333,21281697921024000000,2.925045544554455,2.9280024875621895,2.929205094905095
265050,2.9094,350263.65032317967,97.29545842310546,2714112000,1.0493442379905877,21285713335726080000,2.924381188118812,2.928051243781095,2.9292664335664336
265100,2.8696,350328.4503231797,97.31345842310547,2714624000,1.0349894223337424,21289728750428160000,2.925007920792079,2.9279621890547265,2.929166933066933
265150,2.8538,350389.65032317967,97.33045842310547,2715136000,1.029290776922231,21293744165130240000,2.9249366336633655,2.9278427860696516,2.929093706293706
265200,2.969,350454.4503231797,97.34845842310547,2715648000,1.070840394099833,21297759579832320000,2.9259712871287125,2.92796815920398,2.928974625374625
265250,3.0139,350519.25032317964,97.36645842310546,2716160000,1.0870346459338118,21301774994534400000,2.927069306930693,2.927660199004975,2.928980819180819
265300,2.9831,350580.4503231797,97.38345842310548,2716672000,1.0759258941189667,21305790409236480000,2.927641584158415,2.927376616915422,2.9289673326673324
265350,2.954,350645.2503231797,97.40145842310547,2717184000,1.0654302876964996,21309805823938560000,2.927752475247524,2.927272139303483,2.928877422577423
265400,2.9853,350710.0503231797,97.41945842310547,2717696000,1.0767193763914558,21313821238640640000,2.9280900990099004,2.9272199004975126,2.928772827172827
265450,2.85,350774.85032317974,97.43745842310548,2718208000,1.0279202166333865,21317836653342720000,2.9278099009900984,2.9275452736318406,2.9288129870129866
265500,2.9726,350836.0503231797,97.45445842310546,2718720000,1.0721388196366333,21321852068044800000,2.9273207920792075,2.9274383084577114,2.928774025974026
265550,2.9654,350900.8503231797,97.47245842310546,2719232000,1.069541968563033,21325867482746880000,2.9275851485148503,2.92758407960199,2.9287721278721275
265600,2.996,350965.65032317967,97.49045842310547,2719744000,1.0805785856258336,21329882897448960000,2.9269534653465348,2.927437313432836,2.928845054945055
265650,2.9017,351026.8503231797,97.50745842310546,2720256000,1.0465670500368762,21333898312151040000,2.9272326732673264,2.927376616915423,2.9287614385614384
265700,2.9062,351091.65032317967,97.52545842310546,2720768000,1.0481900819578764,21337913726853120000,2.9289326732673264,2.9267054726368156,2.9287889110889114
265750,2.8961,351156.4503231797,97.54345842310548,2721280000,1.0445472769796318,21341929141555200000,2.929906930693069,2.926489054726368,2.928771528471529
265800,2.9668,351221.25032317964,97.56145842310546,2721792000,1.0700469118273441,21345944556257280000,2.929162376237624,2.9266398009950247,2.9286994005994007
265850,2.904,351286.0503231797,97.57945842310546,2722304000,1.0473965996853873,21349959970959360000,2.929151485148515,2.9268850746268655,2.9285864135864137
265900,3.006,351347.2503231797,97.59645842310547,2722816000,1.084185323228056,21353975385661440000,2.9288089108910893,2.92748407960199,2.92859040959041
265950,2.8838,351412.0503231797,97.61445842310548,2723328000,1.0401109897288983,21357990800363520000,2.929849504950495,2.927867164179105,2.9286465534465536
266000,2.9042,351476.8503231797,97.63245842310546,2723840000,1.0474687344374318,21362006215065600000,2.9291831683168312,2.928049751243781,2.9286324675324673
266050,2.8901,351541.65032317967,97.65045842310546,2724352000,1.0423832344182984,21366021629767680000,2.929943564356436,2.927710945273632,2.9285594405594404
266100,2.9643,351602.8503231797,97.66745842310547,2724864000,1.0691452274267887,21370037044469760000,2.930775247524752,2.9274696517412933,2.928512287712288
266150,2.9156,351667.65032317967,97.68545842310546,2725376000,1.0515804153039654,21374052459171840000,2.9303326732673267,2.927502487562189,2.9284998001997997
266200,3.0337,351732.4503231797,97.70345842310547,2725888000,1.0941759863862122,21378067873873920000,2.9310128712871277,2.927650746268656,2.9284662337662337
266250,2.8752,351793.65032317967,97.72045842310547,2726400000,1.037009195390987,21382083288576000000,2.932033663366336,2.9272452736318413,2.9284054945054945
266300,2.9783,351858.4503231797,97.73845842310547,2726912000,1.0741946600699,21386098703278080000,2.931541584158415,2.926854228855722,2.9284076923076925
266350,2.8403,351923.25032317964,97.75645842310546,2727424000,1.0244216811592308,21390114117980160000,2.9305990099009893,2.9269721393034827,2.928381318681319
266400,2.9351,351988.0503231797,97.77445842310547,2727936000,1.058613553628299,21394129532682240000,2.9301514851485146,2.927116417910448,2.9283942057942056
266450,2.8686,352049.2503231797,97.79145842310547,2728448000,1.0346287485735202,21398144947384320000,2.9306089108910895,2.9276621890547263,2.9282208791208792
266500,2.9471,352114.0503231797,97.80945842310547,2728960000,1.062941638750966,21402160362086400000,2.9301633663366333,2.92775223880597,2.928146153846154
266550,2.8946,352178.8503231797,97.82745842310547,2729472000,1.0440062663392984,21406175776788480000,2.930728712871287,2.927617910447761,2.9281269730269734
266600,2.7894,352243.65032317967,97.84545842310547,2729984000,1.0060633867639186,21410191191490560000,2.9308009900990104,2.9277452736318414,2.928127372627373
266650,2.9646,352304.8503231797,97.86245842310547,2730496000,1.0692534295548553,21414206606192640000,2.930547524752476,2.9277517412935326,2.9281345654345654
266700,2.8968,352369.65032317967,97.88045842310547,2731008000,1.0447997486117873,21418222020894720000,2.9306514851485153,2.9277268656716413,2.9281850149850146
266750,2.8881,352434.4503231797,97.89845842310548,2731520000,1.0416618868978538,21422237435596800000,2.9299455445544558,2.9277686567164176,2.9280692307692306
266800,3.005,352495.65032317967,97.91545842310546,2732032000,1.0838246494678339,21426252850298880000,2.930073267326733,2.927409950248756,2.9279766233766233
266850,2.8736,352560.4503231797,97.93345842310548,2732544000,1.0364321173746314,21430268265000960000,2.9296386138613864,2.927156716417911,2.92796933066933
266900,2.8745,352625.25032317964,97.95145842310545,2733056000,1.0367567237588313,21434283679703040000,2.929965346534653,2.927358706467661,2.928024375624376
266950,2.9222,352690.0503231797,97.96945842310546,2733568000,1.0539608621214323,21438299094405120000,2.9290910891089106,2.927279104477612,2.9281565434565433
267000,2.9241,352751.2503231797,97.98645842310547,2734080000,1.0546461422658546,21442314509107200000,2.9293861386138613,2.926918905472637,2.9280135864135866
267050,2.8666,352826.8503231797,98.00745842310546,2734592000,1.0339074010530758,21446329923809280000,2.9287841584158416,2.927453731343284,2.92796933066933
267100,2.9868,352891.65032317967,98.02545842310546,2735104000,1.077260387031789,21450345338511360000,2.929424752475248,2.9267796019900496,2.9277390609390608
267150,2.8956,352956.4503231797,98.04345842310548,2735616000,1.0443669400995206,21454360753213440000,2.930219801980198,2.9267751243781093,2.927726873126873
267200,2.9916,353021.25032317964,98.06145842310546,2736128000,1.078991621080856,21458376167915520000,2.9299861386138617,2.9267880597014924,2.9276477522477524
267250,2.9653,353082.4503231797,98.07845842310547,2736640000,1.069505901187011,21462391582617600000,2.9302079207920793,2.926925870646766,2.9276538461538464
267300,2.8735,353147.2503231797,98.09645842310547,2737152000,1.0363960499986091,21466406997319680000,2.929955445544555,2.927407960199005,2.9276345654345657
267350,2.918,353212.0503231797,98.11445842310548,2737664000,1.052446032328499,21470422412021760000,2.93050396039604,2.9275373134328357,2.9276303696303696
267400,2.939,353273.25032317964,98.13145842310546,2738176000,1.060020181293166,21474437826723840000,2.929713861386139,2.927794527363184,2.927447152847153
267450,2.8947,353338.0503231797,98.14945842310547,2738688000,1.0440423337153206,21478453241425920000,2.9293118811881182,2.928053233830846,2.927411488511489
267500,2.8565,353402.8503231797,98.16745842310547,2739200000,1.0302645960748311,21482468656128000000,2.9301633663366333,2.9287019900497517,2.9273409590409587
267550,2.9464,353464.0503231797,98.18445842310547,2739712000,1.0626891671188106,21486484070830080000,2.9295049504950494,2.9283119402985074,2.9272836163836162
267600,2.9935,353528.8503231797,98.20245842310547,2740224000,1.079676901225278,21490499485532160000,2.929846534653465,2.928533333333333,2.9272191808191805
267650,2.9299,353590.0503231797,98.21945842310546,2740736000,1.0567380500751435,21494514900234240000,2.9301138613861384,2.9282213930348258,2.9271497502497503
267700,2.9327,353654.8503231797,98.23745842310547,2741248000,1.0577479366037659,21498530314936320000,2.9311396039603954,2.9287835820895527,2.927182117882118
267750,2.9805,353716.0503231797,98.25445842310548,2741760000,1.074988142342389,21502545729638400000,2.9303594059405937,2.9292920398009947,2.927129070929071
267800,2.9283,353780.8503231797,98.27245842310546,2742272000,1.056160972058788,21506561144340480000,2.9290386138613855,2.9296228855721393,2.9270623376623375
267850,2.9468,353842.0503231797,98.28945842310547,2742784000,1.0628334366228993,21510576559042560000,2.9283831683168313,2.9293999999999993,2.9269169830169828
267900,2.9183,353906.8503231797,98.30745842310547,2743296000,1.0525542344565655,21514591973744640000,2.928011881188118,2.9293980099502486,2.926828071928072
267950,2.8979,353968.0503231797,98.32445842310547,2743808000,1.0451964897480317,21518607388446720000,2.9282396039603964,2.929461691542288,2.9268048951048953
268000,2.945,354032.8503231797,98.34245842310547,2744320000,1.0621842238544992,21522622803148800000,2.928609900990099,2.9290179104477607,2.926704995004995
268050,2.9253,354094.0503231797,98.35945842310547,2744832000,1.0550789507781213,21526638217850880000,2.928487128712871,2.929306965174129,2.9266090909090914
268100,2.8887,354158.8503231797,98.37745842310547,2745344000,1.0418782911539872,21530653632552960000,2.9282960396039606,2.9293527363184078,2.926617582417583
268150,2.9914,354220.0503231797,98.39445842310548,2745856000,1.0789194863288114,21534669047255040000,2.9274178217821785,2.929214925373134,2.926552647352647
268200,3.0321,354284.8503231797,98.41245842310546,2746368000,1.0935989083698565,21538684461957120000,2.9264346534653467,2.9292950248756218,2.926462837162837
268250,2.9214,354346.0503231797,98.42945842310547,2746880000,1.0536723231132545,21542699876659200000,2.9259465346534648,2.9299487562189053,2.92648961038961
268300,2.8286,354410.8503231797,98.44745842310546,2747392000,1.0202017981646305,21546715291361280000,2.926426732673267,2.9300562189054724,2.926500899100899
268350,2.9537,354472.0503231797,98.46445842310547,2747904000,1.0653220855684329,21550730706063360000,2.9261,2.929829353233831,2.9264031968031965
268400,2.971,354536.8503231797,98.48245842310547,2748416000,1.0715617416202776,21554746120765440000,2.9266316831683166,2.92966368159204,2.926348451548451
268450,2.9492,354601.65032317967,98.50045842310546,2748928000,1.0636990536474327,21558761535467520000,2.926027722772277,2.9299676616915415,2.9262235764235767
268500,2.8622,354662.8503231797,98.51745842310547,2749440000,1.0323204365080978,21562776950169600000,2.92679801980198,2.9301935323383077,2.926116383616383
268550,2.9988,354727.65032317967,98.53545842310547,2749952000,1.081588472154456,21566792364871680000,2.9269326732673266,2.929990049751243,2.926125974025974
268600,2.9095,354788.8503231797,98.55245842310546,2750464000,1.0493803053666098,21570807779573760000,2.9272930693069297,2.9306597014925373,2.9261313686313684
268650,2.9095,354853.65032317967,98.57045842310546,2750976000,1.0493803053666098,21574823194275840000,2.927018811881188,2.9303696517412936,2.9259848151848153
268700,2.9661,354914.8503231797,98.58745842310546,2751488000,1.0697944401951887,21578838608977920000,2.9268663366336627,2.930592039800995,2.9260105894105894
268750,2.991,354979.65032317967,98.60545842310546,2752000000,1.0787752168247224,21582854023680000000,2.9257049504950494,2.9308616915422885,2.926003896103896
268800,2.8986,355040.8503231797,98.62245842310547,2752512000,1.0454489613801874,21586869438382080000,2.926043564356435,2.931047263681592,2.9259185814185815
268850,2.8915,355105.65032317967,98.64045842310546,2753024000,1.0428881776826096,21590884853084160000,2.925833663366337,2.9304263681592038,2.9258352647352646
268900,2.9606,355170.4503231797,98.65845842310547,2753536000,1.0678107345139662,21594900267786240000,2.9266019801980194,2.930057711442786,2.9256436563436563
268950,2.9361,355231.65032317967,98.67545842310547,2754048000,1.0589742273885214,21598915682488320000,2.9269772277227726,2.9302417910447764,2.9257723276723273
269000,2.8759,355296.4503231797,98.69345842310548,2754560000,1.0372616670231425,21602931097190400000,2.9270693069306932,2.930116417910447,2.9256467532467534
269050,2.9214,355357.65032317967,98.71045842310546,2755072000,1.0536723231132545,21606946511892480000,2.927015841584159,2.930507462686567,2.9256052947052944
269100,2.9334,355422.4503231797,98.72845842310548,2755584000,1.0580004082359213,21610961926594560000,2.9278683168316837,2.9305179104477617,2.925514985014985
269150,2.9734,355483.65032317967,98.74545842310546,2756096000,1.072427358644811,21614977341296640000,2.9289801980198025,2.9301194029850746,2.9254436563436563
269200,2.9429,355548.4503231797,98.76345842310548,2756608000,1.0614268089580325,21618992755998720000,2.9285594059405944,2.9299084577114423,2.925357042957043
269250,2.8841,355613.25032317964,98.78145842310546,2757120000,1.040219191856965,21623008170700800000,2.928845544554456,2.929970646766169,2.925408691308691
269300,2.9607,355674.4503231797,98.79845842310547,2757632000,1.0678468018899885,21627023585402880000,2.929056435643565,2.9295756218905473,2.925405894105894
269350,2.9418,355739.2503231797,98.81645842310547,2758144000,1.0610300678217883,21631039000104960000,2.9277831683168314,2.9293592039801,2.925351848151848
269400,2.9332,355800.4503231797,98.83345842310547,2758656000,1.0579282734838769,21635054414807040000,2.9289415841584154,2.929226865671642,2.925303896103896
269450,2.927,355865.25032317964,98.85145842310546,2759168000,1.055692096170499,21639069829509120000,2.929567326732673,2.928929850746268,2.925263336663337
269500,2.9576,355930.0503231797,98.86945842310547,2759680000,1.0667287132332994,21643085244211200000,2.929445544554455,2.929282089552239,2.925160839160839
269550,2.9326,355991.2503231797,98.88645842310547,2760192000,1.0577118692277434,21647100658913280000,2.930262376237623,2.9288830845771145,2.9252124875124874
269600,2.9355,356056.0503231797,98.90445842310547,2760704000,1.0587578231323882,21651116073615360000,2.9304584158415836,2.9296064676616917,2.9251428571428573
269650,2.9429,356117.25032317964,98.92145842310546,2761216000,1.0614268089580325,21655131488317440000,2.929466336633663,2.9301447761194033,2.9251495504495506
269700,2.958,356182.0503231797,98.93945842310546,2761728000,1.0668729827373886,21659146903019520000,2.9299237623762364,2.929739303482587,2.9250156843156843
269750,2.9453,356243.2503231797,98.95645842310547,2762240000,1.0622924259825661,21663162317721600000,2.9292376237623756,2.9300044776119405,2.924901198801199
269800,2.8714,356308.0503231797,98.97445842310547,2762752000,1.0356386351021425,21667177732423680000,2.9292910891089106,2.9303412935323387,2.9248627372627367
269850,2.9506,356369.25032317964,98.99145842310546,2763264000,1.0642039969117438,21671193147125760000,2.9296792079207923,2.930312437810945,2.924859140859141
269900,2.9512,356434.0503231797,99.00945842310547,2763776000,1.0644204011678773,21675208561827840000,2.930502970297029,2.929751243781095,2.9248253746253745
269950,2.877,356498.8503231797,99.02745842310547,2764288000,1.037658408159387,21679223976529920000,2.9308346534653467,2.9297368159203976,2.9247876123876124
270000,2.9856,356560.0503231797,99.04445842310547,2764800000,1.0768275785195223,21683239391232000000,2.9316435643564356,2.929744776119403,2.924764135864136
270050,2.9142,356635.65032317967,99.06545842310547,2765312000,1.0510754720396545,21687254805934080000,2.932421782178218,2.9294343283582087,2.9246019980019975
270100,2.9439,356700.4503231797,99.08345842310547,2765824000,1.061787482718255,21691270220636160000,2.9327019801980194,2.929364676616916,2.9245408591408593
270150,2.8966,356761.65032317967,99.10045842310547,2766336000,1.0447276138597428,21695285635338240000,2.9315227722772272,2.929541791044776,2.9246257742257744
270200,2.9574,356826.4503231797,99.11845842310548,2766848000,1.0666565784812552,21699301050040320000,2.931634653465346,2.9296512437810946,2.9245524475524474
270250,2.8902,356891.2503231797,99.13645842310547,2767360000,1.0424193017943206,21703316464742400000,2.932021782178217,2.9293432835820896,2.9243605394605394
270300,2.8805,356952.4503231797,99.15345842310548,2767872000,1.0389207663201647,21707331879444480000,2.93159108910891,2.9287860696517414,2.9243504495504493
270350,2.9169,357017.25032317964,99.17145842310546,2768384000,1.0520492911922543,21711347294146560000,2.9312198019801974,2.928604975124378,2.924440659340659
270400,2.9165,357082.0503231797,99.18945842310546,2768896000,1.0519050216881656,21715362708848640000,2.93059603960396,2.928620895522388,2.92442007992008
270450,3.0083,357143.2503231797,99.20645842310547,2769408000,1.0850148728765672,21719378123550720000,2.93080099009901,2.928148258706468,2.9244111888111886
270500,2.8874,357208.0503231797,99.22445842310547,2769920000,1.0414094152656983,21723393538252800000,2.930873267326733,2.9286616915422887,2.924446853146853
270550,2.9602,357272.85032317974,99.24245842310549,2770432000,1.0676664650098773,21727408952954880000,2.9309891089108913,2.928450746268657,2.9244000999000996
270600,2.9461,357334.0503231797,99.25945842310547,2770944000,1.0625809649907438,21731424367656960000,2.931349504950495,2.927688059701493,2.9243559440559443
270650,2.9073,357398.8503231797,99.27745842310547,2771456000,1.0485868230941209,21735439782359040000,2.9318128712871285,2.9272781094527365,2.9243526473526473
270700,2.8024,357460.0503231797,99.29445842310547,2771968000,1.0107521456468078,21739455197061120000,2.9306752475247526,2.9274258706467666,2.9242564435564433
270750,2.8569,357524.85032317974,99.31245842310548,2772480000,1.0304088655789199,21743470611763200000,2.92990594059406,2.927446766169154,2.9241163836163837
270800,2.9446,357589.65032317967,99.33045842310547,2772992000,1.0620399543504104,21747486026465280000,2.9299455445544558,2.927658208955224,2.9240212787212787
270850,2.9338,357654.4503231797,99.34845842310547,2773504000,1.0581446777400103,21751501441167360000,2.930743564356436,2.927534825870647,2.924075124875125
270900,2.9577,357715.65032317967,99.36545842310547,2774016000,1.066764780609322,21755516855869440000,2.930927722772278,2.927481592039801,2.9241376623376625
270950,2.945,357780.4503231797,99.38345842310548,2774528000,1.0621842238544992,21759532270571520000,2.930276237623763,2.9268925373134334,2.924113286713287
271000,2.9616,357845.2503231797,99.40145842310547,2775040000,1.0681714082741884,21763547685273600000,2.9305306930693074,2.926632835820895,2.9241302697302696
271050,2.9178,357906.4503231797,99.41845842310548,2775552000,1.0523738975764545,21767563099975680000,2.9307178217821783,2.9260268656716417,2.9241223776223775
271100,2.9265,357971.25032317964,99.43645842310546,2776064000,1.0555117592903878,21771578514677760000,2.930334653465347,2.9260189054726364,2.9241075924075925
271150,2.9366,358036.0503231797,99.45445842310546,2776576000,1.0591545642686324,21775593929379840000,2.9302,2.925860199004975,2.923978921078921
271200,2.9002,358097.2503231797,99.47145842310547,2777088000,1.0460260393965428,21779609344081920000,2.930522772277228,2.925762686567164,2.9240088911088913
271250,2.9164,358162.0503231797,99.48945842310548,2777600000,1.0518689543121431,21783624758784000000,2.9302851485148516,2.92492039800995,2.9240131868131867
271300,2.9094,358226.8503231797,99.50745842310546,2778112000,1.0493442379905877,21787640173486080000,2.930231683168316,2.925524378109452,2.9239975024975027
271350,2.9571,358291.65032317967,99.52545842310546,2778624000,1.0665483763531884,21791655588188160000,2.9298683168316826,2.925309950248756,2.923836363636364
271400,2.9179,358352.8503231797,99.54245842310547,2779136000,1.0524099649524765,21795671002890240000,2.9302663366336623,2.9256766169154225,2.9237777222777224
271450,2.973,358417.65032317967,99.56045842310546,2779648000,1.072283089140722,21799686417592320000,2.929932673267326,2.9252,2.923764435564435
271500,2.8779,358482.4503231797,99.57845842310547,2780160000,1.0379830145435869,21803701832294400000,2.9295326732673255,2.925560696517413,2.923717982017982
271550,2.9417,358547.2503231797,99.59645842310547,2780672000,1.0609940004457659,21807717246996480000,2.9301960396039597,2.925578606965174,2.923792907092907
271600,2.9807,358608.4503231797,99.61345842310547,2781184000,1.0750602770944333,21811732661698560000,2.930263366336633,2.9256646766169156,2.9236647352647354
271650,2.9017,358673.25032317964,99.63145842310546,2781696000,1.0465670500368762,21815748076400640000,2.9301198019801973,2.9262064676616917,2.9236403596403595
271700,2.9221,358738.0503231797,99.64945842310547,2782208000,1.05392479474541,21819763491102720000,2.9292940594059407,2.926093532338309,2.92361028971029
271750,2.9257,358802.8503231797,99.66745842310547,2782720000,1.05522322028221,21823778905804800000,2.929541584158416,2.9258945273631842,2.9234194805194806
271800,2.9094,358864.0503231797,99.68445842310547,2783232000,1.0493442379905877,21827794320506880000,2.929386138613861,2.9261701492537315,2.9233029970029967
271850,2.8764,358928.8503231797,99.70245842310547,2783744000,1.0374420039032535,21831809735208960000,2.9292029702970295,2.9259691542288553,2.9232328671328673
271900,2.9906,358993.65032317967,99.72045842310547,2784256000,1.0786309473206335,21835825149911040000,2.928527722772277,2.9263611940298504,2.923175924075924
271950,2.9377,359054.8503231797,99.73745842310547,2784768000,1.059551305404877,21839840564613120000,2.9287495049504955,2.926794029850746,2.9230201798201794
272000,2.9099,359119.65032317967,99.75545842310547,2785280000,1.0495245748706987,21843855979315200000,2.9294584158415846,2.926760199004975,2.9228806193806194
272050,3.0066,359184.4503231797,99.77345842310548,2785792000,1.0844017274841895,21847871394017280000,2.9290188118811886,2.926876616915423,2.922897202797203
272100,2.8864,359245.65032317967,99.79045842310546,2786304000,1.041048741505476,21851886808719360000,2.9298465346534655,2.9270398009950247,2.9227922077922077
272150,2.8866,359310.4503231797,99.80845842310548,2786816000,1.0411208762575206,21855902223421440000,2.9301960396039615,2.9268706467661687,2.922719180819181
272200,2.9418,359371.65032317967,99.82545842310546,2787328000,1.0610300678217883,21859917638123520000,2.9297722772277237,2.927062189054726,2.9226384615384613
272250,2.9223,359436.4503231797,99.84345842310547,2787840000,1.0539969294974545,21863933052825600000,2.9299524752475254,2.927026368159204,2.922515984015984
272300,2.9707,359501.2503231797,99.86145842310547,2788352000,1.071453539492211,21867948467527680000,2.9301435643564355,2.9268626865671634,2.9223843156843157
