step,loss,wallclock_s,wallclock_h,tokens_seen,bits_per_base,total_flops,smooth_5k,smooth_10k,smooth_50k
405000,2.7937,519902.0701149716,144.41724169860322,4147200000,1.0076142839328743,31681087591219200000,2.7833693069306933,2.7818159203980097,2.7750556443556444
405050,2.7676,519981.2701149716,144.43924169860324,4147712000,0.9982006987910738,31684998836600832000,2.782333663366337,2.7819278606965177,2.7750282717282713
405100,2.7467,520049.6701149716,144.45824169860322,4148224000,0.990662617202429,31688910081982464000,2.782435643564357,2.782435820895522,2.7749736263736264
405150,2.7145,520114.4701149716,144.47624169860322,4148736000,0.9790489221232729,31692821327364096000,2.7826039603960395,2.7821293532338305,2.7748869130869136
405200,2.7676,520182.87011497165,144.49524169860322,4149248000,0.9982006987910738,31696732572745728000,2.7822653465346536,2.7817492537313435,2.7749148851148853
405250,2.8286,520247.6701149716,144.51324169860322,4149760000,1.0202017981646305,31700643818127360000,2.780844554455446,2.781521890547264,2.7748123876123874
405300,2.7251,520316.0701149716,144.53224169860323,4150272000,0.9828720639816285,31704555063508992000,2.780465346534654,2.781254726368159,2.774863036963037
405350,2.8262,520380.87011497165,144.55024169860323,4150784000,1.0193361811400972,31708466308890624000,2.781284158415842,2.781127860696517,2.7747263736263736
405400,2.7708,520445.6701149716,144.56824169860323,4151296000,0.9993548548237849,31712377554272256000,2.780747524752476,2.7808741293532337,2.7747790209790213
405450,2.8478,520514.0701149716,144.58724169860324,4151808000,1.0271267343608974,31716288799653888000,2.781618811881189,2.7809472636815915,2.774881318681319
405500,2.7965,520578.87011497165,144.60524169860324,4152320000,1.0086241704614967,31720200045035520000,2.7812900990099014,2.7805686567164183,2.774863536463536
405550,2.8033,520647.2701149717,144.62424169860324,4152832000,1.0110767520310078,31724111290417152000,2.7817564356435645,2.78048855721393,2.774908991008991
405600,2.784,520712.0701149716,144.64224169860321,4153344000,1.0041157484587184,31728022535798784000,2.7813227722772282,2.7799840796019906,2.7748033966033967
405650,2.7562,520780.4701149716,144.66124169860322,4153856000,0.9940890179245403,31731933781180416000,2.7809198019801977,2.780102487562189,2.774804895104895
405700,2.73,520845.2701149717,144.67924169860325,4154368000,0.9846393654067176,31735845026562048000,2.7811613861386135,2.7803671641791046,2.774742457542458
405750,2.7057,520913.67011497164,144.69824169860323,4154880000,0.9758749930333172,31739756271943680000,2.7796267326732673,2.7802542288557213,2.774685814185814
405800,2.7897,520978.4701149716,144.71624169860323,4155392000,1.0061715888919853,31743667517325312000,2.7793772277227724,2.780314427860697,2.7747856143856144
405850,2.7762,521046.87011497165,144.73524169860323,4155904000,1.0013024931289851,31747578762706944000,2.7790148514851483,2.780632835820895,2.774783216783217
405900,2.7638,521111.67011497164,144.75324169860323,4156416000,0.9968301385022292,31751490008088576000,2.780092079207921,2.7801452736318404,2.774782617382617
405950,2.7847,521180.0701149716,144.7722416986032,4156928000,1.0043682200908741,31755401253470208000,2.779893069306931,2.7802766169154234,2.7748305694305695
406000,2.8059,521244.87011497165,144.79024169860324,4157440000,1.0120145038075856,31759312498851840000,2.7797178217821785,2.780160696517413,2.7747655344655344
406050,2.8793,521309.67011497164,144.80824169860324,4157952000,1.0384879578078983,31763223744233472000,2.779760396039604,2.7804537313432838,2.774750549450549
406100,2.7514,521378.0701149716,144.82724169860322,4158464000,0.9923577838754735,31767134989615104000,2.779561386138613,2.780262686567165,2.774762137862138
406150,2.8358,521442.87011497165,144.84524169860325,4158976000,1.0227986492382306,31771046234996736000,2.7797118811881183,2.7801796019900498,2.7748066933066937
406200,2.8004,521511.2701149716,144.86424169860322,4159488000,1.0100307981263632,31774957480378368000,2.7804999999999995,2.7804606965174132,2.7748771228771227
406250,2.7734,521576.0701149716,144.88224169860322,4160000000,1.0002926066003628,31778868725760000000,2.779859405940594,2.779947263681592,2.7749426573426574
406300,2.7743,521640.87011497165,144.90024169860322,4160512000,1.000617212984563,31782779971141632000,2.7796178217821774,2.779954726368159,2.774983216783217
406350,2.7794,521709.2701149716,144.91924169860323,4161024000,1.0024566491616962,31786691216523264000,2.7786633663366342,2.7803029850746266,2.7750063936063936
406400,2.8111,521774.0701149716,144.93724169860323,4161536000,1.0138900073607413,31790602461904896000,2.778683168316832,2.780144776119403,2.774984115884116
406450,2.7305,521842.4701149716,144.95624169860324,4162048000,0.9848197022868287,31794513707286528000,2.778251485148515,2.779958706467662,2.7749813186813186
406500,2.733,521907.2701149716,144.97424169860324,4162560000,0.9857213866873843,31798424952668160000,2.7782960396039607,2.7798850746268657,2.775041758241758
406550,2.8436,521975.67011497164,144.99324169860324,4163072000,1.0256119045679641,31802336198049792000,2.77780495049505,2.7795343283582086,2.7749989010989013
406600,2.7427,522040.4701149716,145.01124169860324,4163584000,0.9892199221615401,31806247443431424000,2.7778851485148515,2.779569154228855,2.7749713286713287
406650,2.7799,522108.87011497165,145.03024169860325,4164096000,1.0026369860418074,31810158688813056000,2.7772128712871287,2.779747263681592,2.774915684315684
406700,2.7585,522173.67011497164,145.04824169860322,4164608000,0.9949185675730515,31814069934194688000,2.7772871287128718,2.779765671641791,2.7748985014985017
406750,2.7841,522242.0701149716,145.06724169860323,4165120000,1.004151815834741,31817981179576320000,2.7776079207920787,2.779760696517413,2.77490969030969
406800,2.8224,522306.87011497165,145.08524169860323,4165632000,1.0179656208512526,31821892424957952000,2.7770485148514856,2.7795522388059704,2.7749592407592405
406850,2.7146,522371.67011497164,145.10324169860323,4166144000,0.979084989499295,31825803670339584000,2.777440594059406,2.7793064676616916,2.774895604395604
406900,2.8014,522440.0701149716,145.12224169860323,4166656000,1.0103914718865856,31829714915721216000,2.7770653465346538,2.7796711442786073,2.774916483516483
406950,2.7025,522504.87011497165,145.14024169860323,4167168000,0.974720837000606,31833626161102848000,2.7780178217821785,2.7792651741293533,2.7749070929070925
407000,2.7653,522573.2701149716,145.15924169860324,4167680000,0.9973711491425626,31837537406484480000,2.7780732673267337,2.779758706467661,2.7746940059940064
407050,2.7967,522638.0701149716,145.1772416986032,4168192000,1.008696305213541,31841448651866112000,2.776993069306932,2.7801696517412937,2.7746835164835164
407100,2.7647,522706.4701149716,145.19624169860322,4168704000,0.9971547448864293,31845359897247744000,2.7767712871287134,2.7802965174129355,2.77461018981019
407150,2.7769,522771.2701149716,145.21424169860322,4169216000,1.0015549647611406,31849271142629376000,2.776459405940594,2.7803910447761195,2.774571828171828
407200,2.7655,522839.6701149716,145.23324169860322,4169728000,0.997443283894607,31853182388011008000,2.77550594059406,2.780756218905472,2.7746082917082915
407250,2.7697,522904.4701149716,145.25124169860322,4170240000,0.9989581136875405,31857093633392640000,2.7771396039603964,2.780492537313432,2.7747111888111884
407300,2.7299,522969.2701149716,145.26924169860322,4170752000,0.9846032980306955,31861004878774272000,2.777414851485149,2.7803069651741295,2.774746653346653
407350,2.8086,523037.6701149716,145.28824169860323,4171264000,1.0129883229601857,31864916124155904000,2.77720198019802,2.7800422885572145,2.774860839160839
407400,2.7663,523102.4701149716,145.30624169860323,4171776000,0.997731822902785,31868827369537536000,2.7766099009900995,2.779671144278607,2.7748786213786216
407450,2.8054,523170.87011497165,145.32524169860324,4172288000,1.0118341669274746,31872738614919168000,2.7766009900990096,2.7798626865671645,2.7749408591408593
407500,2.8341,523235.6701149716,145.3432416986032,4172800000,1.0221855038458527,31876649860300800000,2.7768039603960397,2.779260199004975,2.7749114885114885
407550,2.759,523300.4701149716,145.36124169860324,4173312000,0.9950989044531625,31880561105682432000,2.7772514851485153,2.7786427860696516,2.7749685314685317
407600,2.7387,523368.87011497165,145.38024169860324,4173824000,0.9877772271206511,31884472351064064000,2.7781297029702974,2.7791388059701494,2.774986113886114
407650,2.7985,523433.6701149716,145.39824169860321,4174336000,1.009345517981941,31888383596445696000,2.7783336633663365,2.7791029850746267,2.7749827172827173
407700,2.7278,523502.0701149716,145.41724169860322,4174848000,0.9838458831342286,31892294841827328000,2.7787534653465342,2.779143781094527,2.7749833166833167
407750,2.7019,523566.87011497165,145.43524169860325,4175360000,0.9745044327444726,31896206087208960000,2.7785336633663364,2.7786124378109456,2.7749746253746257
407800,2.6999,523631.6701149716,145.45324169860322,4175872000,0.9737830852240281,31900117332590592000,2.7779445544554453,2.7786582089552248,2.7750167832167834
407850,2.7843,523700.0701149716,145.47224169860323,4176384000,1.0042239505867852,31904028577972224000,2.7781663366336624,2.7789268656716417,2.775013286713287
407900,2.7721,523764.87011497165,145.49024169860323,4176896000,0.9998237307120739,31907939823353856000,2.777618811881188,2.778377114427861,2.7750692307692306
407950,2.8455,523829.67011497164,145.50824169860323,4177408000,1.0262971847123863,31911851068735488000,2.777164356435643,2.778596517412936,2.7750519480519484
408000,2.7835,523898.0701149716,145.52724169860323,4177920000,1.0039354115786074,31915762314117120000,2.7760851485148517,2.7777815920398012,2.7750804195804193
408050,2.7804,523973.67011497164,145.54824169860322,4178432000,1.0028173229219186,31919673559498752000,2.775046534653465,2.777579104477612,2.7749549450549447
408100,2.7288,524042.0701149716,145.56724169860323,4178944000,0.9842065568944509,31923584804880384000,2.7746099009900993,2.7780308457711445,2.774928071928072
408150,2.7569,524106.87011497165,145.58524169860323,4179456000,0.9943414895566958,31927496050262016000,2.7737801980198022,2.7780323383084577,2.7748008991008994
408200,2.8349,524175.2701149716,145.60424169860323,4179968000,1.0224740428540307,31931407295643648000,2.774146534653466,2.7774945273631837,2.7749215784215786
408250,2.6809,524240.0701149716,145.62224169860323,4180480000,0.9669302837798055,31935318541025280000,2.7744396039603965,2.7771228855721395,2.7748953046953053
408300,2.7257,524308.4701149716,145.64124169860324,4180992000,0.9830884682377619,31939229786406912000,2.775055445544554,2.7770945273631846,2.774816183816184
408350,2.7602,524373.2701149716,145.6592416986032,4181504000,0.9955317129654293,31943141031788544000,2.7752653465346535,2.776918905472637,2.774745654345655
408400,2.8793,524441.6701149716,145.67824169860322,4182016000,1.0384879578078983,31947052277170176000,2.774878217821782,2.7766597014925374,2.7747967032967034
408450,2.8447,524506.4701149716,145.69624169860322,4182528000,1.0260086457042086,31950963522551808000,2.77560396039604,2.776089552238806,2.7747466533466536
408500,2.775,524574.8701149717,145.71524169860322,4183040000,1.0008696846167184,31954874767933440000,2.7754722772277223,2.775934328358209,2.774793906093906
408550,2.8463,524639.6701149716,145.73324169860322,4183552000,1.026585723720564,31958786013315072000,2.7750099009900993,2.775437313432836,2.774836163836164
408600,2.7401,524708.0701149716,145.75224169860323,4184064000,0.9882821703849621,31962697258696704000,2.7739920792079213,2.7759134328358206,2.7748662337662338
408650,2.7849,524772.8701149717,145.77024169860323,4184576000,1.0044403548429186,31966608504078336000,2.77450495049505,2.7754582089552238,2.7748495504495505
408700,2.8081,524841.2701149717,145.78924169860323,4185088000,1.0128079860800745,31970519749459968000,2.774089108910891,2.775565174129353,2.7748351648351646
408750,2.8023,524906.0701149716,145.80724169860324,4185600000,1.0107160782707856,31974430994841600000,2.7728673267326736,2.7748990049751243,2.7747516483516486
408800,2.7942,524970.8701149717,145.82524169860324,4186112000,1.0077946208129853,31978342240223232000,2.773386138613861,2.7746338308457705,2.774647752247752
408850,2.7221,525039.2701149717,145.84424169860324,4186624000,0.9817900427009619,31982253485604864000,2.7736504950495053,2.7741686567164177,2.7745875124875123
408900,2.8253,525104.0701149716,145.8622416986032,4187136000,1.019011574755897,31986164730986496000,2.773559405940594,2.773658208955224,2.774544655344655
408950,2.7787,525172.4701149716,145.88124169860322,4187648000,1.0022041775295407,31990075976368128000,2.773434653465347,2.773473631840796,2.7744790209790207
409000,2.7623,525237.2701149717,145.89924169860325,4188160000,0.996289127861896,31993987221749760000,2.7736722772277225,2.7735084577114426,2.774466033966034
409050,2.7115,525302.0701149716,145.91724169860322,4188672000,0.9779669008426061,31997898467131392000,2.7742316831683165,2.77362487562189,2.7744100899100896
409100,2.6977,525370.4701149716,145.93624169860323,4189184000,0.9729896029515392,32001809712513024000,2.7735009900990093,2.773507462686567,2.7743127872127875
409150,2.7524,525435.2701149717,145.95424169860325,4189696000,0.9927184576356958,32005720957894656000,2.7745772277227716,2.7730184079601985,2.774182617382617
409200,2.8259,525503.6701149717,145.97324169860326,4190208000,1.0192279790120304,32009632203276288000,2.7741782178217824,2.772797512437811,2.77410989010989
409250,2.7768,525568.4701149716,145.99124169860323,4190720000,1.0015188973851186,32013543448657920000,2.7750009900990094,2.7729805970149255,2.7740476523476523
409300,2.7477,525633.2701149717,146.00924169860323,4191232000,0.9910232909626512,32017454694039552000,2.774850495049505,2.7729034825870653,2.7739456543456544
409350,2.8337,525701.6701149717,146.02824169860324,4191744000,1.022041234341764,32021365939421184000,2.7746485148514854,2.772790547263681,2.7739653346653346
409400,2.8319,525766.4701149716,146.04624169860324,4192256000,1.0213920215733638,32025277184802816000,2.776049504950495,2.7724477611940297,2.7740351648351647
409450,2.7989,525831.2701149716,146.0642416986032,4192768000,1.00948978748603,32029188430184448000,2.7759425742574266,2.772669154228856,2.773963736263736
409500,2.8328,525899.6701149716,146.08324169860322,4193280000,1.021716627957564,32033099675566080000,2.7768663366336637,2.772628855721393,2.7740270729270726
409550,2.7316,525964.4701149716,146.10124169860322,4193792000,0.9852164434230731,32037010920947712000,2.7768910891089114,2.772362686567164,2.7739305694305694
409600,2.7287,526032.8701149717,146.12024169860322,4194304000,0.9841704895184286,32040922166329344000,2.777481188118812,2.7725527363184077,2.7740066933066934
409650,2.7963,526097.6701149716,146.13824169860322,4194816000,1.0085520357094522,32044833411710976000,2.777250495049505,2.772447263681592,2.773869130869131
409700,2.7302,526162.4701149716,146.15624169860322,4195328000,0.984711500158762,32048744657092608000,2.7775702970297025,2.772255223880597,2.7738572427572428
409750,2.8612,526230.8701149717,146.17524169860323,4195840000,1.0319597627478756,32052655902474240000,2.7773415841584153,2.772289552238806,2.7738889110889113
409800,2.8385,526295.6701149716,146.19324169860323,4196352000,1.0237724683908307,32056567147855872000,2.777170297029702,2.771953731343284,2.7739048951048946
409850,2.722,526364.0701149716,146.21224169860324,4196864000,0.9817539753249396,32060478393237504000,2.7773554455445546,2.7721457711442787,2.773864035964036
409900,2.7727,526428.8701149717,146.23024169860324,4197376000,1.0000401349682073,32064389638619136000,2.7765841584158415,2.7715064676616916,2.7738764235764237
409950,2.7427,526497.2701149717,146.24924169860324,4197888000,0.9892199221615401,32068300884000768000,2.776321782178218,2.771681094527363,2.7737624375624375
410000,2.7957,526562.0701149716,146.26724169860321,4198400000,1.0083356314533187,32072212129382400000,2.7756940594059407,2.7718477611940298,2.7736826173826175
410050,2.8389,526626.8701149717,146.28524169860324,4198912000,1.0239167378949197,32076123374764032000,2.7747574257425747,2.7723139303482593,2.77371008991009
410100,2.8563,526695.2701149717,146.30424169860325,4199424000,1.0301924613227866,32080034620145664000,2.775441584158416,2.772807960199005,2.7737040959040957
410150,2.7673,526760.0701149716,146.32224169860322,4199936000,0.9980924966630071,32083945865527296000,2.775794059405941,2.7731671641791045,2.773698301698302
410200,2.7569,526828.4701149716,146.34124169860323,4200448000,0.9943414895566958,32087857110908928000,2.775513861386139,2.7735139303482588,2.7736836163836163
410250,2.7454,526893.2701149717,146.35924169860326,4200960000,0.9901937413141401,32091768356290560000,2.775620792079208,2.7737572139303484,2.773659540459541
410300,2.7691,526958.0701149716,146.37724169860323,4201472000,0.9987417094314072,32095679601672192000,2.7760712871287128,2.7730810945273636,2.7736533466533464
410350,2.7475,527026.4701149716,146.39624169860323,4201984000,0.9909511562106068,32099590847053824000,2.776622772277228,2.7732233830845767,2.7736764235764237
410400,2.7709,527091.2701149717,146.41424169860323,4202496000,0.9993909221998073,32103502092435456000,2.7759445544554455,2.773187562189055,2.773650849150849
410450,2.7249,527159.6701149717,146.43324169860324,4203008000,0.982799929229584,32107413337817088000,2.776236633663367,2.7735422885572136,2.7738099900099904
410500,2.7388,527224.4701149716,146.45124169860324,4203520000,0.9878132944966732,32111324583198720000,2.7743297029702974,2.7731711442786073,2.7738076923076926
410550,2.6916,527289.2701149717,146.46924169860324,4204032000,0.9707894930141836,32115235828580352000,2.7734297029702977,2.7729651741293533,2.7737689310689313
410600,2.7592,527357.6701149717,146.48824169860325,4204544000,0.995171039205207,32119147073961984000,2.774251485148515,2.7728164179104478,2.773692207792208
410650,2.7002,527422.4701149716,146.50624169860322,4205056000,0.9738912873520948,32123058319343616000,2.774935643564357,2.772826368159204,2.773592707292708
410700,2.7932,527490.8701149717,146.52524169860322,4205568000,1.0074339470527631,32126969564725248000,2.774396039603961,2.7732263681592038,2.7737003996004
410750,2.7596,527555.6701149717,146.54324169860325,4206080000,0.9953153087092959,32130880810106880000,2.7736663366336636,2.773300995024876,2.773635164835165
410800,2.7679,527624.0701149716,146.56224169860323,4206592000,0.9983089009191405,32134792055488512000,2.77430297029703,2.7735791044776117,2.773686013986014
410850,2.8109,527688.8701149717,146.58024169860323,4207104000,1.0138178726086968,32138703300870144000,2.7746574257425745,2.7735208955223882,2.7736013986013988
410900,2.7371,527753.6701149717,146.59824169860326,4207616000,0.9872001491042954,32142614546251776000,2.774243564356435,2.7734114427860694,2.7736903096903096
410950,2.8371,527822.0701149716,146.61724169860324,4208128000,1.0232675251265195,32146525791633408000,2.772965346534653,2.7736208955223884,2.7737569430569433
411000,2.7714,527886.8701149717,146.63524169860324,4208640000,0.9995712590799183,32150437037015040000,2.7721415841584163,2.7731024875621886,2.773745454545454
411050,2.7592,527966.0701149716,146.65724169860323,4209152000,0.995171039205207,32154348282396672000,2.7718158415841585,2.7727462686567166,2.773793006993007
411100,2.7765,528030.8701149717,146.67524169860323,4209664000,1.0014106952570518,32158259527778304000,2.7719108910891084,2.7721875621890546,2.773700599400599
411150,2.8032,528099.2701149717,146.69424169860324,4210176000,1.0110406846549855,32162170773159936000,2.7712980198019808,2.772281094527363,2.7736493506493503
411200,2.7938,528164.0701149716,146.71224169860324,4210688000,1.0076503513088966,32166082018541568000,2.7709524752475247,2.772002487562189,2.7736053946053945
411250,2.677,528232.4701149716,146.73124169860324,4211200000,0.9655236561149388,32169993263923200000,2.770209900990099,2.7721417910447763,2.773560939060939
411300,2.8258,528297.2701149717,146.74924169860324,4211712000,1.0191919116360082,32173904509304832000,2.769843564356435,2.7721557213930343,2.7736758241758244
411350,2.801,528365.6701149717,146.76824169860325,4212224000,1.0102472023824967,32177815754686464000,2.7691584158415847,2.772237313432836,2.773566833166833
411400,2.7702,528430.4701149716,146.78624169860322,4212736000,0.9991384505676516,32181727000068096000,2.769144554455446,2.7724641791044777,2.773613986013986
411450,2.7985,528498.8701149717,146.80524169860323,4213248000,1.009345517981941,32185638245449728000,2.7687475247524755,2.7723517412935323,2.7735682317682318
411500,2.7545,528563.6701149717,146.82324169860325,4213760000,0.9934758725321625,32189549490831360000,2.7686099009900995,2.7730238805970147,2.773483216783217
411550,2.7895,528632.0701149716,146.84224169860323,4214272000,1.0060994541399408,32193460736212992000,2.768829702970297,2.772841293532339,2.773554845154845
411600,2.7698,528696.8701149717,146.86024169860323,4214784000,0.9989941810635627,32197371981594624000,2.768379207920791,2.7723995024875623,2.773616083916084
411650,2.8514,528765.2701149716,146.8792416986032,4215296000,1.0284251598976977,32201283226976256000,2.768619801980197,2.7722159203980103,2.7735411588411587
411700,2.7396,528830.0701149716,146.8972416986032,4215808000,0.988101833504851,32205194472357888000,2.768833663366336,2.7725029850746274,2.773482917082917
411750,2.8416,528894.8701149717,146.91524169860324,4216320000,1.0248905570475197,32209105717739520000,2.7683910891089103,2.7725149253731343,2.773477122877123
411800,2.7689,528963.2701149716,146.93424169860322,4216832000,0.9986695746793627,32213016963121152000,2.7685089108910894,2.7727751243781094,2.773485114885115
411850,2.802,529028.0701149716,146.95224169860322,4217344000,1.0106078761427189,32216928208502784000,2.7687435643564355,2.772693532338309,2.773493806193806
411900,2.8561,529092.8701149717,146.97024169860325,4217856000,1.0301203265707422,32220839453884416000,2.768418811881189,2.7733114427860697,2.773593206793207
411950,2.7906,529161.2701149716,146.98924169860322,4218368000,1.0064961952761853,32224750699266048000,2.767580198019803,2.7723333333333335,2.7735954045954045
412000,2.7958,529226.0701149716,147.00724169860322,4218880000,1.008371698829341,32228661944647680000,2.767780198019803,2.7728253731343284,2.773663636363636
412050,2.7678,529290.8701149717,147.02524169860322,4219392000,0.9982728335431182,32232573190029312000,2.7673287128712865,2.7726940298507463,2.7737657342657345
412100,2.8563,529359.2701149716,147.0442416986032,4219904000,1.0301924613227866,32236484435410944000,2.7679,2.7726288557213925,2.773693806193806
412150,2.7414,529424.0701149716,147.06224169860323,4220416000,0.9887510462732512,32240395680792576000,2.7686712871287136,2.772794029850746,2.773676223776224
412200,2.8092,529488.8701149717,147.08024169860323,4220928000,1.0132047272163192,32244306926174208000,2.768588118811881,2.772502985074626,2.7736413586413584
412250,2.7424,529557.2701149716,147.0992416986032,4221440000,0.9891117200334734,32248218171555840000,2.7683198019801982,2.7723199004975125,2.7736520479520483
412300,2.7524,529622.0701149716,147.11724169860324,4221952000,0.9927184576356958,32252129416937472000,2.767151485148515,2.7723850746268655,2.7736698301698306
412350,2.7486,529686.8701149717,147.13524169860324,4222464000,0.9913478973468512,32256040662319104000,2.7665930693069307,2.772611940298508,2.7736748251748256
412400,2.7307,529755.2701149716,147.15424169860322,4222976000,0.9848918370388732,32259951907700736000,2.7664148514851483,2.7721308457711444,2.773774425574426
412450,2.7398,529820.0701149716,147.17224169860322,4223488000,0.9881739682568954,32263863153082368000,2.766474257425743,2.771904975124378,2.7737503496503493
412500,2.742,529884.8701149717,147.19024169860324,4224000000,0.9889674505293844,32267774398464000000,2.7671277227722775,2.7718477611940298,2.773648451548451
412550,2.7395,529953.2701149716,147.20924169860322,4224512000,0.9880657661288289,32271685643845632000,2.7680356435643567,2.7711452736318405,2.7735621378621373
412600,2.8281,530018.0701149716,147.22724169860322,4225024000,1.0200214612845193,32275596889227264000,2.768312871287129,2.771279104477612,2.7736426573426574
412650,2.7743,530082.8701149717,147.24524169860322,4225536000,1.000617212984563,32279508134608896000,2.7679425742574257,2.7711398009950248,2.7735123876123873
412700,2.7702,530151.2701149717,147.26424169860323,4226048000,0.9991384505676516,32283419379990528000,2.768109900990099,2.770548258706468,2.7733801198801196
412750,2.7386,530216.0701149716,147.28224169860323,4226560000,0.9877411597446288,32287330625372160000,2.7687000000000004,2.770602985074627,2.7733681318681325
412800,2.7474,530280.8701149717,147.30024169860323,4227072000,0.9909150888345845,32291241870753792000,2.768178217821782,2.771176119402985,2.77333996003996
412850,2.7556,530345.6701149716,147.31824169860323,4227584000,0.9938726136684068,32295153116135424000,2.7680257425742574,2.771649751243781,2.7732792207792207
412900,2.7158,530414.0701149716,147.33724169860324,4228096000,0.9795177980115618,32299064361517056000,2.768733663366337,2.7715905472636817,2.773406993006993
412950,2.8016,530478.8701149717,147.35524169860324,4228608000,1.01046360663863,32302975606898688000,2.7694386138613867,2.7711114427860695,2.7733525474525473
413000,2.6529,530543.6701149716,147.3732416986032,4229120000,0.9568314184935828,32306886852280320000,2.7699168316831684,2.770905472636816,2.773383216783217
413050,2.6926,530612.0701149716,147.39224169860321,4229632000,0.9711501667744058,32310798097661952000,2.770078217821782,2.770756218905473,2.7732919080919083
413100,2.8634,530676.8701149717,147.41024169860324,4230144000,1.0327532450203645,32314709343043584000,2.7708881188118815,2.7707945273631838,2.7733256743256747
413150,2.7979,530745.2701149717,147.42924169860325,4230656000,1.0091291137258076,32318620588425216000,2.7711534653465346,2.7711208955223885,2.7732999000999
413200,2.7024,530810.0701149716,147.44724169860322,4231168000,0.9746847696245837,32322531833806848000,2.7725039603960395,2.7712552238805976,2.7734003996003995
413250,2.7612,530874.8701149717,147.46524169860322,4231680000,0.9958923867256515,32326443079188480000,2.7720267326732673,2.7704840796019896,2.7732693306693306
413300,2.7452,530943.2701149717,147.48424169860326,4232192000,0.9901216065620957,32330354324570112000,2.7720465346534646,2.770876119402985,2.773201098901099
413350,2.7615,531008.0701149716,147.50224169860323,4232704000,0.9960005888537181,32334265569951744000,2.7721465346534657,2.77089552238806,2.7733248751248754
413400,2.7184,531072.8701149717,147.52024169860323,4233216000,0.9804555497881395,32338176815333376000,2.771585148514852,2.770809452736318,2.773299400599401
413450,2.7502,531141.2701149717,147.53924169860323,4233728000,0.9919249753632068,32342088060715008000,2.7722663366336637,2.770240298507463,2.7733442557442562
413500,2.7615,531206.0701149716,147.55724169860324,4234240000,0.9960005888537181,32345999306096640000,2.770715841584159,2.769917910447761,2.773385514485515
413550,2.7421,531270.8701149717,147.57524169860324,4234752000,0.9890035179054067,32349910551478272000,2.7703485148514857,2.770117910447761,2.7734550449550452
413600,2.8559,531335.6701149716,147.5932416986032,4235264000,1.0300481918186977,32353821796859904000,2.770425742574258,2.7691139303482584,2.77357992007992
413650,2.6782,531404.0701149716,147.6122416986032,4235776000,0.9659564646272054,32357733042241536000,2.7703633663366336,2.7695009950248752,2.7736006993006987
413700,2.75,531468.8701149717,147.63024169860324,4236288000,0.9918528406111624,32361644287623168000,2.7701316831683167,2.7691383084577117,2.773647352647353
413750,2.7331,531537.2701149717,147.64924169860325,4236800000,0.9857574540634064,32365555533004800000,2.7704742574257426,2.7687696517412936,2.773649250749251
413800,2.7653,531602.0701149716,147.66724169860322,4237312000,0.9973711491425626,32369466778386432000,2.7714564356435645,2.768414925373134,2.7736715284715285
413850,2.725,531666.8701149717,147.68524169860325,4237824000,0.9828359966056064,32373378023768064000,2.771108910891089,2.768005472636816,2.773885514485514
413900,2.7207,531735.2701149717,147.70424169860325,4238336000,0.9812850994366507,32377289269149696000,2.7713465346534654,2.7680507462686568,2.7738980019980017
413950,2.7852,531800.0701149716,147.72224169860323,4238848000,1.0045485569709853,32381200514531328000,2.771527722772277,2.7676686567164177,2.7738958041958037
414000,2.7648,531864.8701149717,147.74024169860323,4239360000,0.9971908122624515,32385111759912960000,2.77219207920792,2.7675129353233827,2.7740847152847152
414050,2.7845,531944.0701149716,147.76224169860322,4239872000,1.0042960853388296,32389023005294592000,2.7716158415841576,2.767996019900497,2.7741168831168825
414100,2.666,532008.8701149717,147.78024169860325,4240384000,0.9615562447524941,32392934250676224000,2.7712722772277223,2.7683174129353225,2.774047052947053
414150,2.722,532077.2701149716,147.7992416986032,4240896000,0.9817539753249396,32396845496057856000,2.770638613861386,2.7679268656716416,2.7739645354645357
414200,2.774,532142.0701149716,147.81724169860323,4241408000,1.0005090108564962,32400756741439488000,2.7705019801980195,2.76795671641791,2.773903596403596
414250,2.7812,532210.4701149716,147.83624169860323,4241920000,1.0031058619300963,32404667986821120000,2.7707128712871287,2.767693532338308,2.773885514485515
414300,2.7887,532275.2701149716,147.8542416986032,4242432000,1.0058109151317631,32408579232202752000,2.7706613861386145,2.7677094527363186,2.773781418581419
414350,2.7714,532340.0701149716,147.87224169860323,4242944000,0.9995712590799183,32412490477584384000,2.771028712871287,2.7680218905472636,2.7737163836163834
414400,2.8009,532408.4701149716,147.89124169860324,4243456000,1.0102111350064744,32416401722966016000,2.771393069306931,2.767431343283582,2.773735464535465
414450,2.7472,532473.2701149716,147.9092416986032,4243968000,0.9908429540825401,32420312968347648000,2.7689049504950494,2.7669298507462687,2.7736829170829176
414500,2.8191,532541.6701149716,147.92824169860322,4244480000,1.0167753974425193,32424224213729280000,2.7690118811881193,2.766615422885572,2.7737357642357643
414550,2.7872,532606.4701149716,147.94624169860322,4244992000,1.0052699044914297,32428135459110912000,2.768448514851485,2.7661477611940297,2.7736203796203798
414600,2.7893,532671.2701149716,147.96424169860322,4245504000,1.0060273193878964,32432046704492544000,2.7686049504950496,2.7664174129353234,2.773656243756244
414650,2.8066,532739.6701149716,147.98324169860322,4246016000,1.0122669754397413,32435957949874176000,2.7680267326732677,2.7663771144278613,2.7736688311688313
