step,tokens,flops,loss_nats_raw,loss_nats_smooth50,bits_per_token_smooth50,flops_per_bit_reduction
3700,15155200,4.36539e+16,1.3842,1.4182,2.0461,3.21671e+15
3710,15196160,4.37719e+16,1.3140,1.4171,2.0445,3.22503e+15
3720,15237120,4.38899e+16,1.5768,1.4017,2.0222,3.22843e+15
3730,15278080,4.40079e+16,1.5689,1.3960,2.0140,3.23514e+15
3740,15319040,4.41259e+16,1.1905,1.3877,2.0020,3.24097e+15
3750,15360000,4.42438e+16,1.5885,1.3898,2.0050,3.25034e+15
3760,15400960,4.43618e+16,1.2986,1.3874,2.0015,3.25818e+15
3770,15441920,4.44798e+16,1.2286,1.3846,1.9976,3.26591e+15
3780,15482880,4.45978e+16,1.2081,1.3822,1.9941,3.27372e+15
3790,15523840,4.47158e+16,1.1621,1.3798,1.9906,3.28156e+15
3800,15564800,4.48338e+16,1.1790,1.3781,1.9881,3.2896e+15
3810,15605760,4.49517e+16,1.1554,1.3760,1.9851,3.29753e+15
3820,15646720,4.50697e+16,1.1240,1.3736,1.9817,3.30536e+15
3830,15687680,4.51877e+16,1.1451,1.3716,1.9787,3.3133e+15
3840,15728640,4.53057e+16,1.1142,1.3594,1.9612,3.31767e+15
3850,15769600,4.54237e+16,1.0835,1.3527,1.9515,3.32397e+15
3860,15810560,4.55417e+16,1.2921,1.3507,1.9486,3.33188e+15
3870,15851520,4.56596e+16,1.3634,1.3499,1.9476,3.34026e+15
3880,15892480,4.57776e+16,1.5819,1.3500,1.9477,3.34893e+15
3890,15933440,4.58956e+16,1.4709,1.3508,1.9488,3.35784e+15
3900,15974400,4.60136e+16,1.3705,1.3554,1.9555,3.3681e+15
3910,16015360,4.61316e+16,1.3658,1.3624,1.9655,3.37922e+15
3920,16056320,4.62496e+16,1.5296,1.3643,1.9682,3.38853e+15
3930,16097280,4.63675e+16,1.4190,1.3641,1.9680,3.39713e+15
3940,16138240,4.64855e+16,1.5088,1.3644,1.9684,3.40586e+15
3950,16179200,4.66035e+16,1.3556,1.3655,1.9700,3.41493e+15
3960,16220160,4.67215e+16,1.4549,1.3629,1.9662,3.42261e+15
3970,16261120,4.68395e+16,1.3348,1.3638,1.9676,3.4316e+15
3980,16302080,4.69575e+16,1.5250,1.3657,1.9702,3.44091e+15
3990,16343040,4.70754e+16,1.2508,1.3655,1.9700,3.44949e+15
4000,16384000,4.71934e+16,0.9000,1.3611,1.9637,3.45654e+15
4010,16424960,4.73114e+16,1.0846,1.3550,1.9549,3.46296e+15
4020,16465920,4.74294e+16,1.4574,1.3552,1.9552,3.47166e+15
4030,16506880,4.75474e+16,1.3297,1.3512,1.9493,3.47881e+15
4040,16547840,4.76654e+16,1.3356,1.3463,1.9423,3.48564e+15
4050,16588800,4.77833e+16,1.4382,1.3356,1.9268,3.49032e+15
4060,16629760,4.79013e+16,2.4292,1.3535,1.9527,3.50557e+15
4070,16670720,4.80193e+16,1.5027,1.3552,1.9551,3.51482e+15
4080,16711680,4.81373e+16,1.4205,1.3598,1.9618,3.52518e+15
4090,16752640,4.82553e+16,1.2835,1.3641,1.9679,3.53542e+15
4100,16793600,4.83733e+16,1.3532,1.3633,1.9669,3.54379e+15
4110,16834560,4.84912e+16,1.3521,1.3595,1.9613,3.55098e+15
4120,16875520,4.86092e+16,1.6220,1.3670,1.9721,3.56245e+15
4130,16916480,4.87272e+16,1.5731,1.3688,1.9748,3.57178e+15
4140,16957440,4.88452e+16,0.9186,1.3561,1.9564,3.57563e+15
4150,16998400,4.89632e+16,1.2782,1.3537,1.9530,3.58336e+15
4160,17039360,4.90812e+16,1.2330,1.3506,1.9485,3.59082e+15
4170,17080320,4.91992e+16,0.9406,1.3406,1.9341,3.59566e+15
4180,17121280,4.93171e+16,1.5807,1.3510,1.9491,3.60824e+15
4190,17162240,4.94351e+16,1.6739,1.3570,1.9578,3.61917e+15
4200,17203200,4.95531e+16,1.1603,1.3526,1.9513,3.62609e+15
4210,17244160,4.96711e+16,1.4878,1.3560,1.9563,3.63606e+15
4220,17285120,4.97891e+16,1.2977,1.3504,1.9483,3.64255e+15
4230,17326080,4.99071e+16,1.9780,1.3586,1.9601,3.65433e+15
4240,17367040,5.0025e+16,1.9311,1.3734,1.9815,3.66871e+15
4250,17408000,5.0143e+16,1.5441,1.3726,1.9802,3.67702e+15
4260,17448960,5.0261e+16,1.3143,1.3729,1.9806,3.68579e+15
4270,17489920,5.0379e+16,1.4584,1.3775,1.9873,3.69624e+15
4280,17530880,5.0497e+16,1.4358,1.3820,1.9938,3.70669e+15
4290,17571840,5.0615e+16,1.4409,1.3876,2.0019,3.71754e+15
4300,17612800,5.07329e+16,1.7781,1.3996,2.0192,3.73094e+15
4310,17653760,5.08509e+16,1.4339,1.4051,2.0272,3.74183e+15
4320,17694720,5.09689e+16,1.4653,1.4120,2.0370,3.75323e+15
4330,17735680,5.10869e+16,1.3446,1.4160,2.0428,3.76352e+15
4340,17776640,5.12049e+16,1.3676,1.4210,2.0501,3.77424e+15
4350,17817600,5.13229e+16,1.2738,1.4248,2.0556,3.78447e+15
4360,17858560,5.14408e+16,0.9191,1.4174,2.0448,3.79016e+15
4370,17899520,5.15588e+16,1.4182,1.4185,2.0464,3.7993e+15
4380,17940480,5.16768e+16,1.4455,1.4157,2.0425,3.80689e+15
4390,17981440,5.17948e+16,1.2761,1.4118,2.0369,3.814e+15
4400,18022400,5.19128e+16,1.0958,1.4063,2.0289,3.82046e+15
4410,18063360,5.20308e+16,1.1129,1.4013,2.0216,3.82709e+15
4420,18104320,5.21487e+16,1.5198,1.4011,2.0214,3.83568e+15
4430,18145280,5.22667e+16,1.2240,1.3972,2.0157,3.84277e+15
4440,18186240,5.23847e+16,1.5990,1.3990,2.0183,3.85218e+15
4450,18227200,5.25027e+16,1.4599,1.4011,2.0213,3.86171e+15
4460,18268160,5.26207e+16,1.8024,1.4080,2.0314,3.87325e+15
4470,18309120,5.27387e+16,1.2801,1.4069,2.0298,3.88148e+15
4480,18350080,5.28566e+16,1.3750,1.4039,2.0255,3.88893e+15
4490,18391040,5.29746e+16,1.4578,1.4081,2.0314,3.89932e+15
4500,18432000,5.30926e+16,1.2993,1.4161,2.0430,3.91132e+15
4510,18472960,5.32106e+16,1.4885,1.4241,2.0546,3.92338e+15
4520,18513920,5.33286e+16,1.5213,1.4254,2.0565,3.93262e+15
4530,18554880,5.34466e+16,1.6528,1.4319,2.0658,3.94403e+15
4540,18595840,5.35645e+16,1.6198,1.4376,2.0740,3.95513e+15
4550,18636800,5.36825e+16,1.5218,1.4392,2.0764,3.96455e+15
4560,18677760,5.38005e+16,1.3743,1.4181,2.0459,3.96435e+15
4570,18718720,5.39185e+16,1.2678,1.4134,2.0392,3.97106e+15
4580,18759680,5.40365e+16,1.2636,1.4103,2.0346,3.97842e+15
4590,18800640,5.41545e+16,1.8552,1.4217,2.0511,3.99196e+15
4600,18841600,5.42724e+16,1.3363,1.4214,2.0507,4.00051e+15
4610,18882560,5.43904e+16,1.6290,1.4269,2.0586,4.01157e+15
4620,18923520,5.45084e+16,1.1631,1.4178,2.0454,4.01635e+15
4630,18964480,5.46264e+16,1.4330,1.4150,2.0414,4.02384e+15
4640,19005440,5.47444e+16,1.3242,1.4231,2.0531,4.03601e+15
4650,19046400,5.48624e+16,1.2580,1.4227,2.0525,4.04454e+15
4660,19087360,5.49803e+16,1.2438,1.4229,2.0528,4.05333e+15
4670,19128320,5.50983e+16,1.2334,1.4287,2.0612,4.06456e+15
4680,19169280,5.52163e+16,1.2038,1.4212,2.0504,4.07e+15
4690,19210240,5.53343e+16,1.2084,1.4119,2.0369,4.07466e+15
4700,19251200,5.54523e+16,1.1867,1.4124,2.0377,4.08358e+15
4710,19292160,5.55703e+16,1.2200,1.4071,2.0300,4.08994e+15
4720,19333120,5.56882e+16,1.1096,1.4033,2.0245,4.09698e+15
4730,19374080,5.58062e+16,1.0987,1.3857,1.9992,4.09802e+15
4740,19415040,5.59242e+16,1.1907,1.3709,1.9778,4.10025e+15
4750,19456000,5.60422e+16,1.1638,1.3633,1.9668,4.10559e+15
4760,19496960,5.61602e+16,1.1076,1.3592,1.9609,4.11244e+15
4770,19537920,5.62782e+16,1.1391,1.3528,1.9517,4.1183e+15
4780,19578880,5.63961e+16,1.1362,1.3468,1.9430,4.12433e+15
4790,19619840,5.65141e+16,1.1272,1.3405,1.9340,4.13022e+15
4800,19660800,5.66321e+16,1.0990,1.3269,1.9144,4.13292e+15
4810,19701760,5.67501e+16,1.0850,1.3200,1.9043,4.13849e+15
4820,19742720,5.68681e+16,1.2893,1.3164,1.8992,4.14556e+15
4830,19783680,5.69861e+16,1.6748,1.3230,1.9087,4.15705e+15
4840,19824640,5.7104e+16,1.2278,1.3202,1.9047,4.16443e+15
4850,19865600,5.7222e+16,0.7298,1.3094,1.8890,4.16827e+15
4860,19906560,5.734e+16,1.3760,1.3185,1.9022,4.18087e+15
4870,19947520,5.7458e+16,1.4239,1.3186,1.9024,4.18953e+15
4880,19988480,5.7576e+16,1.3580,1.3169,1.8998,4.19736e+15
4890,20029440,5.7694e+16,1.2937,1.3172,1.9003,4.20611e+15
4900,20070400,5.7812e+16,1.3028,1.3214,1.9063,4.21655e+15
4910,20111360,5.79299e+16,1.4079,1.3273,1.9148,4.22778e+15
4920,20152320,5.80479e+16,1.5791,1.3284,1.9165,4.23692e+15
4930,20193280,5.81659e+16,1.1792,1.3276,1.9152,4.24513e+15
4940,20234240,5.82839e+16,1.3818,1.3232,1.9090,4.2518e+15
4950,20275200,5.84019e+16,1.2796,1.3196,1.9038,4.25879e+15
4960,20316160,5.85199e+16,1.5441,1.3144,1.8963,4.26507e+15
4970,20357120,5.86378e+16,1.1390,1.3116,1.8923,4.27241e+15
4980,20398080,5.87558e+16,1.5217,1.3145,1.8965,4.28232e+15
4990,20439040,5.88738e+16,1.4131,1.3137,1.8952,4.29052e+15
5000,20480000,5.89918e+16,1.4649,1.3170,1.9000,4.30061e+15
5010,20520960,5.91098e+16,1.4534,1.3163,1.8990,4.3089e+15
5020,20561920,5.92278e+16,1.4422,1.3147,1.8967,4.31678e+15
5030,20602880,5.93457e+16,1.3018,1.3077,1.8866,4.32219e+15
5040,20643840,5.94637e+16,1.3864,1.3030,1.8798,4.32866e+15
5050,20684800,5.95817e+16,1.5336,1.3032,1.8802,4.33735e+15
5060,20725760,5.96997e+16,1.4580,1.3049,1.8826,4.34671e+15
5070,20766720,5.98177e+16,1.4063,1.3077,1.8866,4.35657e+15
5080,20807680,5.99357e+16,1.3616,1.3096,1.8894,4.36606e+15
5090,20848640,6.00536e+16,1.4292,1.3011,1.8771,4.37074e+15
5100,20889600,6.01716e+16,1.2305,1.2990,1.8741,4.37835e+15
5110,20930560,6.02896e+16,1.4866,1.2961,1.8699,4.38563e+15
5120,20971520,6.04076e+16,1.4982,1.3029,1.8796,4.3973e+15
5130,21012480,6.05256e+16,1.3205,1.3006,1.8764,4.40485e+15
5140,21053440,6.06436e+16,1.3750,1.3016,1.8778,4.41391e+15
5150,21094400,6.07615e+16,1.5596,1.3076,1.8865,4.4253e+15
5160,21135360,6.08795e+16,1.4059,1.3109,1.8912,4.4354e+15
5170,21176320,6.09975e+16,1.3057,1.3123,1.8933,4.44467e+15
5180,21217280,6.11155e+16,1.2988,1.3142,1.8960,4.45416e+15
5190,21258240,6.12335e+16,1.4108,1.3183,1.9019,4.46466e+15
5200,21299200,6.13515e+16,1.3835,1.3222,1.9076,4.47511e+15
5210,21340160,6.14694e+16,1.4461,1.3267,1.9141,4.48585e+15
5220,21381120,6.15874e+16,1.0821,1.3262,1.9133,4.4942e+15
5230,21422080,6.17054e+16,1.5491,1.3352,1.9263,4.50709e+15
5240,21463040,6.18234e+16,1.4822,1.3410,1.9347,4.51848e+15
5250,21504000,6.19414e+16,1.0685,1.3391,1.9319,4.52619e+15
5260,21544960,6.20594e+16,1.2125,1.3412,1.9350,4.53582e+15
5270,21585920,6.21773e+16,1.1931,1.3423,1.9365,4.54496e+15
5280,21626880,6.22953e+16,1.4327,1.3482,1.9451,4.55643e+15
5290,21667840,6.24133e+16,1.2457,1.3506,1.9485,4.56621e+15
5300,21708800,6.25313e+16,1.1388,1.3514,1.9497,4.57522e+15
5310,21749760,6.26493e+16,1.3057,1.3558,1.9560,4.58599e+15
5320,21790720,6.27673e+16,1.2857,1.3557,1.9559,4.59459e+15
5330,21831680,6.28852e+16,1.0514,1.3433,1.9379,4.59718e+15
5340,21872640,6.30032e+16,0.7383,1.3335,1.9238,4.60105e+15
5350,21913600,6.31212e+16,1.3749,1.3464,1.9424,4.61594e+15
5360,21954560,6.32392e+16,1.3781,1.3464,1.9425,4.62459e+15
5370,21995520,6.33572e+16,1.2746,1.3434,1.9382,4.63176e+15
5380,22036480,6.34752e+16,1.3587,1.3435,1.9382,4.64039e+15
5390,22077440,6.35931e+16,1.4428,1.3464,1.9425,4.65048e+15
5400,22118400,6.37111e+16,1.2868,1.3461,1.9420,4.65895e+15
5410,22159360,6.38291e+16,1.4282,1.3465,1.9426,4.66778e+15
5420,22200320,6.39471e+16,1.6552,1.3480,1.9448,4.67716e+15
5430,22241280,6.40651e+16,1.3867,1.3522,1.9508,4.68784e+15
5440,22282240,6.41831e+16,1.1659,1.3479,1.9446,4.69433e+15
5450,22323200,6.4301e+16,1.3264,1.3488,1.9459,4.70342e+15
5460,22364160,6.4419e+16,1.2297,1.3425,1.9369,4.70893e+15
5470,22405120,6.4537e+16,1.4523,1.3488,1.9459,4.72067e+15
5480,22446080,6.4655e+16,1.3629,1.3456,1.9413,4.72772e+15
5490,22487040,6.4773e+16,1.3371,1.3441,1.9391,4.73559e+15
5500,22528000,6.4891e+16,1.3393,1.3416,1.9355,4.74296e+15
5510,22568960,6.50089e+16,1.0113,1.3327,1.9227,4.74715e+15
5520,22609920,6.51269e+16,1.3342,1.3306,1.9196,4.75469e+15
5530,22650880,6.52449e+16,1.5104,1.3348,1.9256,4.7654e+15
5540,22691840,6.53629e+16,1.0985,1.3290,1.9173,4.77112e+15
5550,22732800,6.54809e+16,1.1976,1.3223,1.9076,4.77635e+15
5560,22773760,6.55989e+16,1.2706,1.3185,1.9022,4.78307e+15
5570,22814720,6.57169e+16,1.3642,1.3177,1.9010,4.79125e+15
5580,22855680,6.58348e+16,1.4681,1.3198,1.9041,4.80093e+15
5590,22896640,6.59528e+16,1.5351,1.3219,1.9071,4.8106e+15
5600,22937600,6.60708e+16,1.3289,1.3239,1.9100,4.8202e+15
5610,22978560,6.61888e+16,1.2391,1.3190,1.9028,4.8263e+15
5620,23019520,6.63068e+16,1.4274,1.3175,1.9008,4.83418e+15
5630,23060480,6.64248e+16,1.3828,1.3188,1.9026,4.84342e+15
5640,23101440,6.65427e+16,1.3583,1.3184,1.9021,4.85185e+15
5650,23142400,6.66607e+16,1.1793,1.3108,1.8911,4.85657e+15
5660,23183360,6.67787e+16,1.3017,1.3088,1.8881,4.8641e+15
5670,23224320,6.68967e+16,1.3253,1.3091,1.8887,4.87289e+15
5680,23265280,6.70147e+16,1.0119,1.3034,1.8804,4.87854e+15
5690,23306240,6.71327e+16,1.2331,1.2999,1.8753,4.88531e+15
5700,23347200,6.72506e+16,1.0391,1.2930,1.8654,4.89036e+15
5710,23388160,6.73686e+16,1.0125,1.2843,1.8528,4.89449e+15
5720,23429120,6.74866e+16,1.2440,1.2875,1.8575,4.90472e+15
5730,23470080,6.76046e+16,1.3279,1.2831,1.8511,4.91102e+15
5740,23511040,6.77226e+16,1.3563,1.2806,1.8475,4.91829e+15
5750,23552000,6.78406e+16,1.3275,1.2858,1.8550,4.92953e+15
5760,23592960,6.79585e+16,1.4889,1.2913,1.8630,4.94097e+15
5770,23633920,6.80765e+16,1.5229,1.2979,1.8725,4.95298e+15
5780,23674880,6.81945e+16,1.4841,1.2989,1.8740,4.9621e+15
5790,23715840,6.83125e+16,1.4746,1.3035,1.8806,4.97307e+15
5800,23756800,6.84305e+16,1.4039,1.3088,1.8882,4.98444e+15
5810,23797760,6.85485e+16,1.0744,1.3042,1.8815,4.9906e+15
5820,23838720,6.86664e+16,1.3383,1.3052,1.8830,4.99975e+15
5830,23879680,6.87844e+16,1.2955,1.3101,1.8901,5.01091e+15
5840,23920640,6.89024e+16,1.2214,1.3198,1.9040,5.0246e+15
5850,23961600,6.90204e+16,1.1394,1.3151,1.8972,5.03071e+15
5860,24002560,6.91384e+16,1.3743,1.3150,1.8971,5.03927e+15
5870,24043520,6.92564e+16,1.1242,1.3120,1.8928,5.04628e+15
5880,24084480,6.93743e+16,1.2981,1.3108,1.8910,5.05423e+15
5890,24125440,6.94923e+16,1.8231,1.3184,1.9020,5.06688e+15
5900,24166400,6.96103e+16,1.3778,1.3202,1.9046,5.07645e+15
5910,24207360,6.97283e+16,1.2226,1.3161,1.8987,5.08286e+15
5920,24248320,6.98463e+16,1.7878,1.3187,1.9025,5.09288e+15
5930,24289280,6.99643e+16,1.5074,1.3211,1.9060,5.10277e+15
5940,24330240,7.00822e+16,1.2145,1.3221,1.9074,5.1119e+15
5950,24371200,7.02002e+16,1.4295,1.3242,1.9104,5.12162e+15
5960,24412160,7.03182e+16,1.1199,1.3220,1.9072,5.12904e+15
5970,24453120,7.04362e+16,1.3716,1.3204,1.9049,5.13678e+15
5980,24494080,7.05542e+16,1.4173,1.3215,1.9065,5.14597e+15
5990,24535040,7.06722e+16,1.3567,1.3219,1.9070,5.15479e+15
6000,24576000,7.07901e+16,1.2346,1.3198,1.9040,5.16225e+15
6010,24616960,7.09081e+16,1.2105,1.3237,1.9098,5.17303e+15
6020,24657920,7.10261e+16,1.4894,1.3268,1.9142,5.18333e+15
6030,24698880,7.11441e+16,1.3650,1.3239,1.9100,5.19035e+15
6040,24739840,7.12621e+16,1.2813,1.3276,1.9153,5.20096e+15
6050,24780800,7.13801e+16,1.2913,1.3295,1.9180,5.2106e+15
6060,24821760,7.1498e+16,1.2264,1.3286,1.9167,5.21872e+15
6070,24862720,7.1616e+16,1.1360,1.3240,1.9102,5.22482e+15
6080,24903680,7.1734e+16,1.3727,1.3221,1.9074,5.23238e+15
6090,24944640,7.1852e+16,1.2295,1.3160,1.8986,5.23762e+15
6100,24985600,7.197e+16,1.1303,1.3120,1.8929,5.24403e+15
6110,25026560,7.2088e+16,1.0340,1.3079,1.8869,5.25036e+15
6120,25067520,7.22059e+16,0.9970,1.2993,1.8745,5.2542e+15
6130,25108480,7.23239e+16,2.2066,1.3158,1.8983,5.2719e+15
6140,25149440,7.24419e+16,2.0447,1.3295,1.9181,5.28814e+15
6150,25190400,7.25599e+16,1.6215,1.3384,1.9309,5.30169e+15
6160,25231360,7.26779e+16,1.2783,1.3379,1.9302,5.31005e+15
6170,25272320,7.27959e+16,1.5018,1.3414,1.9353,5.32065e+15
6180,25313280,7.29138e+16,1.3151,1.3475,1.9440,5.33268e+15
6190,25354240,7.30318e+16,1.3502,1.3498,1.9474,5.34263e+15
6200,25395200,7.31498e+16,1.2375,1.3538,1.9531,5.3535e+15
6210,25436160,7.32678e+16,1.1860,1.3573,1.9581,5.3641e+15
6220,25477120,7.33858e+16,1.1052,1.3545,1.9541,5.37117e+15
6230,25518080,7.35038e+16,1.2482,1.3529,1.9518,5.3789e+15
6240,25559040,7.36218e+16,1.3860,1.3535,1.9527,5.38787e+15
6250,25600000,7.37397e+16,1.2016,1.3510,1.9490,5.39507e+15
6260,25640960,7.38577e+16,1.3219,1.3476,1.9442,5.4018e+15
6270,25681920,7.39757e+16,1.3775,1.3447,1.9400,5.40877e+15
6280,25722880,7.40937e+16,1.0670,1.3364,1.9280,5.41263e+15
6290,25763840,7.42117e+16,1.4295,1.3355,1.9267,5.42073e+15
6300,25804800,7.43297e+16,1.2997,1.3334,1.9237,5.42816e+15
6310,25845760,7.44476e+16,1.5136,1.3422,1.9364,5.44181e+15
6320,25886720,7.45656e+16,1.3495,1.3424,1.9367,5.45056e+15
6330,25927680,7.46836e+16,1.2479,1.3415,1.9353,5.45864e+15
6340,25968640,7.48016e+16,1.3737,1.3445,1.9397,5.46902e+15
6350,26009600,7.49196e+16,0.8615,1.3389,1.9317,5.47444e+15
6360,26050560,7.50376e+16,1.3436,1.3383,1.9308,5.4827e+15
6370,26091520,7.51555e+16,1.5490,1.3468,1.9431,5.49625e+15
6380,26132480,7.52735e+16,1.3610,1.3481,1.9449,5.50561e+15
6390,26173440,7.53915e+16,1.3341,1.3383,1.9308,5.50855e+15
6400,26214400,7.55095e+16,1.2651,1.3361,1.9275,5.51586e+15
6410,26255360,7.56275e+16,1.3923,1.3394,1.9324,5.52646e+15
6420,26296320,7.57455e+16,1.3985,1.3317,1.9212,5.53054e+15
6430,26337280,7.58634e+16,1.2613,1.3267,1.9141,5.53628e+15
6440,26378240,7.59814e+16,1.2691,1.3278,1.9157,5.54553e+15
6450,26419200,7.60994e+16,1.2866,1.3250,1.9115,5.55247e+15
6460,26460160,7.62174e+16,1.3575,1.3297,1.9184,5.56386e+15
6470,26501120,7.63354e+16,1.2623,1.3275,1.9152,5.57119e+15
6480,26542080,7.64534e+16,1.3198,1.3256,1.9124,5.57866e+15
6490,26583040,7.65713e+16,1.3463,1.3254,1.9121,5.58714e+15
6500,26624000,7.66893e+16,1.2303,1.3253,1.9120,5.5957e+15
6510,26664960,7.68073e+16,1.3907,1.3289,1.9172,5.60644e+15
6520,26705920,7.69253e+16,1.2682,1.3245,1.9108,5.61243e+15
6530,26746880,7.70433e+16,1.2608,1.3224,1.9078,5.61981e+15
6540,26787840,7.71613e+16,1.4010,1.3248,1.9113,5.62983e+15
6550,26828800,7.72792e+16,1.2482,1.3239,1.9100,5.63793e+15
6560,26869760,7.73972e+16,1.5293,1.3300,1.9188,5.65014e+15
6570,26910720,7.75152e+16,1.0643,1.3285,1.9167,5.6579e+15
6580,26951680,7.76332e+16,1.2449,1.3260,1.9130,5.66499e+15
6590,26992640,7.77512e+16,1.3517,1.3284,1.9165,5.67506e+15
6600,27033600,7.78692e+16,1.3840,1.3335,1.9238,5.68671e+15
6610,27074560,7.79871e+16,1.2599,1.3380,1.9304,5.69803e+15
6620,27115520,7.81051e+16,1.5189,1.3485,1.9454,5.71294e+15
6630,27156480,7.82231e+16,2.1549,1.3474,1.9439,5.72095e+15
6640,27197440,7.83411e+16,1.2952,1.3324,1.9223,5.72053e+15
6650,27238400,7.84591e+16,1.3716,1.3274,1.9151,5.72613e+15
6660,27279360,7.85771e+16,1.2496,1.3269,1.9143,5.73439e+15
6670,27320320,7.8695e+16,1.2522,1.3219,1.9071,5.73999e+15
6680,27361280,7.8813e+16,1.1244,1.3181,1.9016,5.74628e+15
6690,27402240,7.8931e+16,1.1464,1.3140,1.8957,5.75242e+15
6700,27443200,7.9049e+16,1.3645,1.3165,1.8993,5.76256e+15
6710,27484160,7.9167e+16,1.0469,1.3137,1.8953,5.76947e+15
6720,27525120,7.9285e+16,1.3380,1.3184,1.9020,5.7809e+15
6730,27566080,7.94029e+16,1.3600,1.3206,1.9053,5.79086e+15
6740,27607040,7.95209e+16,1.4776,1.3225,1.9079,5.80059e+15
6750,27648000,7.96389e+16,1.4085,1.3266,1.9139,5.81172e+15
6760,27688960,7.97569e+16,1.3408,1.3270,1.9144,5.82057e+15
6770,27729920,7.98749e+16,1.2925,1.3253,1.9120,5.82813e+15
6780,27770880,7.99929e+16,1.1631,1.3272,1.9148,5.83792e+15
6790,27811840,8.01108e+16,1.3395,1.3254,1.9122,5.84542e+15
6800,27852800,8.02288e+16,1.2751,1.3249,1.9114,5.85373e+15
6810,27893760,8.03468e+16,1.4120,1.3229,1.9085,5.86109e+15
6820,27934720,8.04648e+16,1.3815,1.3235,1.9094,5.87009e+15
6830,27975680,8.05828e+16,1.4997,1.3286,1.9167,5.88181e+15
6840,28016640,8.07008e+16,1.2731,1.3265,1.9138,5.88918e+15
6850,28057600,8.08187e+16,1.3044,1.3354,1.9266,5.90329e+15
6860,28098560,8.09367e+16,1.4448,1.3374,1.9295,5.91317e+15
6870,28139520,8.10547e+16,1.3712,1.3339,1.9244,5.91957e+15
6880,28180480,8.11727e+16,1.2351,1.3314,1.9207,5.92662e+15
6890,28221440,8.12907e+16,1.3108,1.3309,1.9201,5.93494e+15
6900,28262400,8.14087e+16,1.3391,1.3324,1.9222,5.94448e+15
6910,28303360,8.15266e+16,1.3437,1.3314,1.9208,5.95248e+15
6920,28344320,8.16446e+16,1.2992,1.3294,1.9179,5.95985e+15
6930,28385280,8.17626e+16,1.5400,1.3350,1.9260,5.97197e+15
6940,28426240,8.18806e+16,1.5370,1.3403,1.9337,5.98397e+15
6950,28467200,8.19986e+16,1.3106,1.3408,1.9344,5.99289e+15
6960,28508160,8.21166e+16,1.2511,1.3387,1.9313,6.00017e+15
6970,28549120,8.22346e+16,1.3399,1.3402,1.9336,6.00977e+15
6980,28590080,8.23525e+16,1.4847,1.3435,1.9383,6.02049e+15
6990,28631040,8.24705e+16,1.5060,1.3467,1.9429,6.03115e+15
7000,28672000,8.25885e+16,1.4240,1.3506,1.9485,6.04224e+15
7010,28712960,8.27065e+16,1.3160,1.3491,1.9464,6.04992e+15
7020,28753920,8.28245e+16,1.3300,1.3504,1.9481,6.05934e+15
7030,28794880,8.29425e+16,1.2470,1.3501,1.9478,6.0678e+15
7040,28835840,8.30604e+16,1.3174,1.3484,1.9453,6.07536e+15
7050,28876800,8.31784e+16,1.5051,1.3535,1.9528,6.08729e+15
7060,28917760,8.32964e+16,1.4777,1.3525,1.9513,6.09526e+15
7070,28958720,8.34144e+16,1.4154,1.3595,1.9614,6.10842e+15
7080,28999680,8.35324e+16,1.3155,1.3609,1.9634,6.11797e+15
7090,29040640,8.36504e+16,1.0982,1.3559,1.9561,6.12333e+15
7100,29081600,8.37683e+16,1.4222,1.3566,1.9572,6.13246e+15
7110,29122560,8.38863e+16,1.3215,1.3579,1.9590,6.1419e+15
7120,29163520,8.40043e+16,1.4759,1.3570,1.9578,6.14998e+15
7130,29204480,8.41223e+16,1.2732,1.3394,1.9323,6.14717e+15
7140,29245440,8.42403e+16,1.0274,1.3340,1.9246,6.15232e+15
7150,29286400,8.43583e+16,1.3031,1.3327,1.9226,6.16004e+15
7160,29327360,8.44762e+16,1.1788,1.3312,1.9206,6.16774e+15
7170,29368320,8.45942e+16,1.3540,1.3333,1.9235,6.17768e+15
7180,29409280,8.47122e+16,1.3280,1.3373,1.9294,6.18895e+15
7190,29450240,8.48302e+16,1.1476,1.3374,1.9294,6.19758e+15
7200,29491200,8.49482e+16,1.1756,1.3336,1.9240,6.20373e+15
7210,29532160,8.50662e+16,1.4226,1.3411,1.9348,6.21727e+15
7220,29573120,8.51841e+16,1.4042,1.3424,1.9367,6.22676e+15
7230,29614080,8.53021e+16,1.3295,1.3418,1.9358,6.23499e+15
7240,29655040,8.54201e+16,1.2911,1.3381,1.9305,6.24116e+15
7250,29696000,8.55381e+16,1.3257,1.3364,1.9281,6.24869e+15
7260,29736960,8.56561e+16,1.2145,1.3339,1.9244,6.25564e+15
7270,29777920,8.57741e+16,1.5776,1.3396,1.9326,6.26802e+15
7280,29818880,8.5892e+16,1.4402,1.3452,1.9406,6.28031e+15
7290,29859840,8.601e+16,1.4563,1.3475,1.9440,6.29049e+15
7300,29900800,8.6128e+16,1.4471,1.3509,1.9490,6.30141e+15
7310,29941760,8.6246e+16,1.4198,1.3511,1.9492,6.31014e+15
7320,29982720,8.6364e+16,1.3963,1.3514,1.9496,6.31897e+15
7330,30023680,8.6482e+16,1.2894,1.3472,1.9436,6.3248e+15
7340,30064640,8.65999e+16,1.1972,1.3457,1.9414,6.33241e+15
7350,30105600,8.67179e+16,1.2189,1.3439,1.9389,6.33989e+15
7360,30146560,8.68359e+16,1.2315,1.3397,1.9327,6.34566e+15
